,season,day,landscape,year,method,wolf_seen
1533,summer,wed,mountains,2017,robot-spy,False
1532,summer,tue,forest,2017,robot-spy,False
2009,autumn,wed,forest,2017,robot-spy,False
4783,autumn,tue,grasslands,2017,robot-spy,False
2589,spring,sat,forest,2017,drone,False
194,spring,fri,mountains,2017,drone,True
3381,winter,sat,forest,2017,drone,False
2560,summer,wed,mountains,2017,robot-spy,False
3357,spring,sun,forest,2017,robot-spy,False
237,spring,wed,grasslands,2017,drone,True
2562,autumn,wed,grasslands,2017,drone,False
3340,spring,sat,grasslands,2017,robot-spy,False
4058,summer,thu,mountains,2017,drone,False
4389,autumn,tue,hills,2017,drone,False
534,summer,mon,mountains,2017,drone,True
371,autumn,fri,grasslands,2017,drone,True
4375,summer,fri,grasslands,2017,drone,False
234,winter,wed,grasslands,2017,robot-spy,True
2611,winter,sat,forest,2017,drone,False
2622,autumn,sun,hills,2017,drone,False
2630,spring,tue,forest,2017,drone,False
373,spring,fri,grasslands,2017,drone,True
3308,autumn,thu,mountains,2017,robot-spy,False
3388,winter,sun,grasslands,2017,drone,False
4245,spring,tue,hills,2017,robot-spy,False
2542,spring,mon,hills,2017,drone,False
2525,spring,mon,forest,2017,drone,False
3541,spring,mon,mountains,2017,drone,False
331,winter,wed,hills,2017,human,True
3526,autumn,mon,grasslands,2017,drone,False
566,spring,wed,forest,2017,drone,True
3518,spring,sat,grasslands,2017,robot-spy,False
2467,spring,wed,forest,2017,drone,False
3493,autumn,thu,grasslands,2017,drone,False
3465,winter,thu,hills,2017,robot-spy,False
227,winter,sun,grasslands,2017,drone,True
4429,autumn,wed,hills,2017,drone,False
2502,spring,thu,forest,2017,drone,False
4417,winter,thu,grasslands,2017,drone,False
550,spring,thu,grasslands,2017,drone,True
3415,spring,fri,forest,2017,drone,False
3408,summer,sun,forest,2017,drone,False
3403,autumn,fri,hills,2017,robot-spy,False
4034,summer,sun,grasslands,2017,human,False
358,autumn,mon,forest,2017,robot-spy,True
2496,autumn,sun,hills,2017,robot-spy,False
385,winter,fri,mountains,2017,drone,True
3282,autumn,tue,mountains,2017,drone,False
3273,autumn,mon,mountains,2017,drone,False
3119,winter,fri,forest,2017,robot-spy,False
3118,autumn,wed,hills,2017,drone,False
428,winter,thu,mountains,2017,drone,True
2783,autumn,sun,grasslands,2017,drone,False
2788,autumn,tue,forest,2017,drone,False
4297,autumn,mon,mountains,2017,robot-spy,False
4286,autumn,fri,forest,2017,drone,False
3073,winter,fri,mountains,2017,drone,False
3122,spring,thu,grasslands,2017,drone,False
4196,summer,sat,hills,2017,drone,False
2873,autumn,tue,hills,2017,human,False
2879,autumn,thu,hills,2017,human,False
2891,winter,sun,grasslands,2017,drone,False
3017,winter,thu,mountains,2017,drone,False
2974,summer,sun,hills,2017,drone,False
2972,summer,mon,forest,2017,robot-spy,False
2948,spring,thu,mountains,2017,robot-spy,False
4234,winter,wed,mountains,2017,drone,False
3050,spring,tue,grasslands,2017,robot-spy,False
249,winter,mon,grasslands,2017,drone,True
2768,spring,wed,hills,2017,drone,False
3136,autumn,tue,forest,2017,robot-spy,False
2652,winter,thu,forest,2017,drone,False
3266,spring,fri,hills,2017,drone,False
389,winter,mon,grasslands,2017,robot-spy,True
3251,autumn,mon,forest,2017,human,False
4341,spring,mon,hills,2017,drone,False
4113,spring,sun,hills,2017,robot-spy,False
4339,autumn,sat,forest,2017,drone,False
2705,summer,tue,grasslands,2017,robot-spy,False
4310,autumn,sat,mountains,2017,drone,False
3215,spring,sat,forest,2017,drone,False
4126,autumn,tue,hills,2017,robot-spy,False
3189,autumn,thu,grasslands,2017,robot-spy,False
411,spring,thu,grasslands,2017,drone,True
3180,spring,thu,mountains,2017,drone,False
4144,spring,sun,mountains,2017,drone,False
3172,summer,fri,forest,2017,drone,False
3167,winter,sat,grasslands,2017,drone,False
2753,winter,fri,hills,2017,drone,False
2720,autumn,thu,mountains,2017,robot-spy,False
4454,autumn,mon,mountains,2017,robot-spy,False
2546,summer,tue,mountains,2017,drone,False
3899,summer,wed,forest,2017,drone,False
2400,summer,sat,forest,2017,robot-spy,False
316,winter,wed,hills,2017,drone,True
3864,summer,fri,mountains,2017,drone,False
3926,summer,mon,mountains,2017,drone,False
2221,spring,mon,hills,2017,drone,False
3921,spring,fri,hills,2017,drone,False
311,summer,mon,grasslands,2017,drone,True
4486,summer,sun,forest,2017,robot-spy,False
628,winter,wed,forest,2017,robot-spy,True
2361,summer,tue,grasslands,2017,drone,False
596,winter,fri,mountains,2017,robot-spy,True
2345,winter,fri,hills,2017,drone,False
3683,winter,thu,grasslands,2017,drone,False
2205,autumn,thu,grasslands,2017,drone,False
2254,summer,thu,grasslands,2017,drone,False
309,autumn,mon,mountains,2017,drone,True
2335,spring,tue,grasslands,2017,drone,False
3908,winter,thu,grasslands,2017,drone,False
260,winter,thu,grasslands,2017,drone,True
3764,summer,mon,hills,2017,drone,False
3903,winter,wed,grasslands,2017,robot-spy,False
262,spring,tue,forest,2017,drone,True
3707,summer,mon,forest,2017,drone,False
4523,spring,fri,hills,2017,drone,False
298,winter,tue,mountains,2017,robot-spy,True
2322,winter,tue,mountains,2017,robot-spy,False
266,spring,thu,forest,2017,drone,True
277,winter,wed,forest,2017,robot-spy,True
3771,summer,tue,grasslands,2017,drone,False
3778,autumn,wed,hills,2017,robot-spy,False
2299,winter,fri,grasslands,2017,drone,False
3629,spring,sat,grasslands,2017,drone,False
644,winter,sun,forest,2017,drone,True
3834,spring,tue,forest,2017,drone,False
2432,autumn,sat,hills,2017,drone,False
3943,autumn,wed,grasslands,2017,robot-spy,False
2195,winter,sun,forest,2017,drone,False
111,autumn,wed,forest,2017,human,True
2414,spring,mon,forest,2017,robot-spy,False
3874,summer,thu,hills,2018,drone,False
212,winter,tue,grasslands,2018,drone,True
1590,autumn,fri,hills,2018,robot-spy,False
3064,spring,tue,grasslands,2018,drone,False
208,autumn,mon,hills,2018,human,True
1476,spring,sun,grasslands,2018,robot-spy,False
1588,summer,sat,grasslands,2018,drone,False
4155,autumn,sun,hills,2018,robot-spy,False
3161,spring,mon,grasslands,2018,drone,False
3768,summer,tue,hills,2018,drone,False
3010,winter,thu,mountains,2018,drone,False
4219,winter,sat,mountains,2018,drone,False
1593,winter,sat,grasslands,2018,drone,False
3846,winter,sat,grasslands,2018,drone,False
3880,summer,wed,hills,2018,robot-spy,False
775,winter,wed,grasslands,2018,robot-spy,True
215,spring,thu,grasslands,2018,drone,True
4928,winter,thu,forest,2018,drone,False
1607,autumn,fri,mountains,2018,drone,False
901,summer,mon,hills,2018,drone,False
1438,summer,tue,grasslands,2018,robot-spy,False
1429,spring,tue,hills,2018,drone,False
3845,summer,mon,grasslands,2018,robot-spy,False
405,summer,thu,hills,2018,human,True
3844,winter,mon,mountains,2018,human,False
3212,autumn,mon,grasslands,2018,drone,False
1475,spring,sat,grasslands,2018,robot-spy,False
3026,winter,sun,grasslands,2018,drone,False
4859,spring,wed,hills,2018,drone,False
3028,autumn,mon,mountains,2018,drone,False
4192,winter,mon,grasslands,2018,robot-spy,False
196,winter,fri,grasslands,2018,robot-spy,True
3055,summer,sun,mountains,2018,robot-spy,False
41,winter,fri,hills,2018,robot-spy,True
3080,autumn,tue,grasslands,2018,robot-spy,False
436,autumn,thu,hills,2018,robot-spy,True
3092,summer,wed,hills,2018,drone,False
3095,autumn,sun,grasslands,2018,drone,False
1530,autumn,mon,mountains,2018,drone,False
3788,spring,fri,forest,2018,drone,False
4173,summer,wed,grasslands,2018,drone,False
4894,spring,tue,hills,2018,robot-spy,False
1558,summer,wed,mountains,2018,drone,False
927,summer,sat,forest,2018,drone,False
907,spring,sun,forest,2018,drone,False
3730,autumn,wed,grasslands,2018,robot-spy,False
3792,spring,fri,hills,2018,robot-spy,False
272,autumn,thu,forest,2018,robot-spy,True
3775,summer,tue,forest,2018,drone,False
4162,spring,mon,forest,2018,drone,False
937,winter,sat,mountains,2018,robot-spy,False
283,autumn,thu,forest,2018,drone,True
748,winter,mon,hills,2018,drone,True
746,autumn,tue,grasslands,2018,drone,True
36,autumn,thu,grasslands,2018,drone,True
3045,winter,mon,mountains,2018,drone,False
1578,spring,wed,forest,2018,drone,False
4161,autumn,thu,hills,2018,drone,False
1552,winter,mon,mountains,2018,drone,False
4907,summer,sun,grasslands,2018,drone,False
5163,spring,fri,forest,2018,robot-spy,False
3962,winter,wed,hills,2018,robot-spy,False
3220,autumn,tue,grasslands,2018,robot-spy,False
3450,summer,thu,mountains,2018,robot-spy,False
3442,autumn,wed,hills,2018,robot-spy,False
1228,spring,mon,mountains,2018,drone,False
1233,spring,fri,grasslands,2018,robot-spy,False
240,winter,thu,hills,2018,drone,True
4024,winter,sun,grasslands,2018,drone,False
5090,autumn,sun,grasslands,2018,drone,False
3639,summer,sat,grasslands,2018,drone,False
859,spring,wed,forest,2018,robot-spy,False
3640,summer,fri,grasslands,2018,robot-spy,False
3404,winter,mon,hills,2018,robot-spy,False
1109,summer,tue,mountains,2018,robot-spy,False
20,autumn,fri,hills,2018,drone,True
1103,summer,tue,forest,2018,drone,False
3396,autumn,tue,mountains,2018,drone,False
3451,summer,sat,grasslands,2018,drone,False
3454,winter,sun,mountains,2018,human,False
1204,summer,mon,hills,2018,drone,False
346,summer,fri,mountains,2018,robot-spy,True
1145,spring,wed,mountains,2018,robot-spy,False
3592,summer,tue,hills,2018,drone,False
1154,winter,sun,grasslands,2018,robot-spy,False
323,winter,tue,forest,2018,drone,True
3560,autumn,fri,forest,2018,robot-spy,False
1165,autumn,sun,hills,2018,drone,False
5074,spring,mon,mountains,2018,drone,False
3394,winter,mon,hills,2018,drone,False
3533,winter,wed,mountains,2018,robot-spy,False
3601,autumn,sun,grasslands,2018,drone,False
1183,spring,sun,mountains,2018,robot-spy,False
3953,summer,sun,mountains,2018,robot-spy,False
3609,autumn,thu,forest,2018,robot-spy,False
3992,summer,sat,mountains,2018,drone,False
3951,autumn,sat,forest,2018,drone,False
5085,winter,thu,forest,2018,drone,False
3959,winter,mon,grasslands,2018,drone,False
5017,summer,sun,hills,2018,drone,False
3645,winter,thu,mountains,2018,robot-spy,False
5015,autumn,thu,grasslands,2018,drone,False
3696,summer,sun,mountains,2018,drone,False
378,winter,fri,grasslands,2018,robot-spy,True
3293,spring,tue,grasslands,2018,drone,False
5130,summer,mon,mountains,2018,drone,False
5136,spring,fri,mountains,2018,drone,False
3272,winter,wed,grasslands,2018,drone,False
3269,summer,tue,mountains,2018,drone,False
4074,autumn,thu,hills,2018,drone,False
4099,winter,wed,grasslands,2018,human,False
1373,autumn,sat,grasslands,2018,robot-spy,False
1375,summer,wed,hills,2018,drone,False
26,spring,thu,mountains,2018,drone,True
3709,autumn,sun,hills,2018,drone,False
3241,winter,sat,grasslands,2018,drone,False
5140,summer,tue,grasslands,2018,drone,False
3892,autumn,fri,grasslands,2018,drone,False
1140,winter,thu,grasslands,2018,drone,False
4943,spring,mon,forest,2018,robot-spy,False
4986,winter,fri,grasslands,2018,robot-spy,False
4988,summer,mon,grasslands,2018,drone,False
864,winter,wed,grasslands,2018,robot-spy,False
3386,spring,sat,hills,2018,drone,False
3662,summer,mon,hills,2018,robot-spy,False
3379,spring,mon,mountains,2018,drone,False
1073,autumn,fri,grasslands,2018,drone,False
1287,summer,thu,mountains,2018,drone,False
3922,spring,fri,hills,2018,drone,False
3314,summer,fri,forest,2018,drone,False
3348,summer,wed,mountains,2018,drone,False
1297,winter,wed,grasslands,2018,drone,False
1064,autumn,thu,mountains,2018,drone,False
4998,autumn,wed,forest,2018,drone,False
236,winter,thu,mountains,2018,drone,True
1052,winter,thu,grasslands,2018,drone,False
3326,autumn,thu,grasslands,2018,drone,False
3319,summer,sun,forest,2018,robot-spy,False
1290,summer,sun,forest,2018,drone,False
4247,winter,thu,mountains,2018,drone,False
110,summer,thu,grasslands,2018,drone,True
4709,winter,thu,forest,2018,drone,False
1982,summer,sun,grasslands,2018,drone,False
1979,autumn,thu,forest,2018,drone,False
1977,autumn,tue,grasslands,2018,drone,False
1965,spring,fri,forest,2018,drone,False
4413,autumn,wed,grasslands,2018,drone,False
1952,summer,sat,hills,2018,drone,False
1947,winter,mon,hills,2018,robot-spy,False
4412,autumn,fri,mountains,2018,drone,False
141,winter,sat,forest,2018,drone,True
4700,spring,sun,forest,2018,drone,False
4705,spring,wed,hills,2018,drone,False
143,autumn,fri,grasslands,2018,robot-spy,True
144,summer,mon,hills,2018,drone,True
692,autumn,wed,mountains,2018,drone,True
1883,autumn,tue,forest,2018,drone,False
4364,spring,mon,forest,2018,drone,False
525,winter,wed,mountains,2018,drone,True
4324,spring,thu,grasslands,2018,robot-spy,False
4767,summer,fri,mountains,2018,drone,False
1778,spring,wed,mountains,2018,human,False
2715,winter,thu,hills,2018,drone,False
1796,summer,thu,hills,2018,drone,False
708,autumn,wed,mountains,2018,drone,True
4433,spring,fri,hills,2018,drone,False
4344,autumn,thu,mountains,2018,drone,False
2676,winter,wed,hills,2018,drone,False
518,winter,mon,forest,2018,drone,True
706,winter,sun,mountains,2018,robot-spy,True
1828,spring,thu,grasslands,2018,robot-spy,False
1836,summer,sat,forest,2018,robot-spy,False
1847,autumn,mon,mountains,2018,drone,False
4746,autumn,mon,mountains,2018,drone,False
4776,spring,sat,grasslands,2018,human,False
1989,winter,wed,hills,2018,drone,False
1992,summer,fri,mountains,2018,drone,False
2175,summer,fri,forest,2018,drone,False
4571,autumn,fri,hills,2018,drone,False
2173,autumn,sun,grasslands,2018,drone,False
2194,spring,wed,hills,2018,robot-spy,False
2201,autumn,tue,forest,2018,human,False
2216,winter,tue,forest,2018,drone,False
658,autumn,sat,grasslands,2018,human,True
2224,summer,fri,forest,2018,drone,False
4592,summer,fri,mountains,2018,drone,False
4517,winter,tue,grasslands,2018,drone,False
123,spring,tue,forest,2018,drone,True
665,winter,fri,forest,2018,human,True
2325,spring,tue,forest,2018,drone,False
124,autumn,thu,forest,2018,drone,True
2096,winter,thu,mountains,2018,robot-spy,False
4484,autumn,sun,hills,2018,drone,False
2073,summer,sun,hills,2018,drone,False
1994,autumn,wed,hills,2018,drone,False
2005,winter,tue,mountains,2018,robot-spy,False
570,winter,wed,mountains,2018,drone,True
2457,spring,thu,mountains,2018,drone,False
2010,autumn,sat,grasslands,2018,drone,False
2452,spring,sun,hills,2018,drone,False
4670,spring,sat,grasslands,2018,drone,False
576,autumn,sat,hills,2018,human,True
4648,autumn,mon,grasslands,2018,drone,False
2403,summer,wed,forest,2018,drone,False
2059,winter,thu,grasslands,2018,drone,False
2395,spring,sun,hills,2018,drone,False
590,autumn,mon,forest,2018,robot-spy,True
2067,spring,fri,mountains,2018,human,False
2037,summer,fri,hills,2018,drone,False
4313,summer,wed,mountains,2018,drone,False
3838,winter,sun,mountains,2018,drone,False
485,autumn,tue,hills,2018,drone,True
1646,winter,fri,hills,2018,drone,False
1645,autumn,fri,grasslands,2018,robot-spy,False
2921,winter,sun,hills,2018,drone,False
1712,autumn,thu,hills,2018,drone,False
4283,spring,sat,forest,2018,robot-spy,False
2850,winter,mon,grasslands,2018,drone,False
2878,summer,thu,grasslands,2018,drone,False
4808,summer,sun,grasslands,2018,drone,False
4794,autumn,thu,hills,2018,robot-spy,False
472,spring,sun,hills,2018,drone,True
2773,spring,thu,forest,2018,drone,False
2875,spring,mon,forest,2018,drone,False
726,spring,wed,hills,2018,drone,True
2817,spring,sun,forest,2018,robot-spy,False
504,winter,wed,mountains,2018,robot-spy,True
4254,autumn,sat,mountains,2018,drone,False
2950,autumn,mon,grasslands,2018,drone,False
2802,winter,sat,forest,2018,drone,False
1660,summer,sat,hills,2018,drone,False
4467,autumn,thu,grasslands,2019,drone,False
2052,summer,wed,mountains,2019,drone,False
4468,winter,mon,mountains,2019,drone,False
2411,spring,wed,grasslands,2019,drone,False
3941,spring,fri,hills,2019,drone,False
1121,summer,wed,mountains,2019,robot-spy,False
2041,spring,sun,hills,2019,robot-spy,False
3634,spring,wed,forest,2019,drone,False
417,spring,thu,hills,2019,robot-spy,True
2060,winter,thu,grasslands,2019,robot-spy,False
1105,spring,sun,forest,2019,robot-spy,False
2898,summer,fri,forest,2019,drone,False
12,winter,mon,mountains,2019,drone,True
2387,spring,fri,mountains,2019,robot-spy,False
2899,summer,fri,grasslands,2019,drone,False
1097,autumn,tue,hills,2019,robot-spy,False
3657,spring,fri,hills,2019,drone,False
4217,summer,sat,grasslands,2019,robot-spy,False
5104,summer,mon,grasslands,2019,human,False
4858,autumn,tue,mountains,2019,human,False
5084,winter,sat,grasslands,2019,robot-spy,False
578,autumn,fri,hills,2019,drone,True
4645,spring,sun,forest,2019,human,False
565,winter,thu,grasslands,2019,robot-spy,True
5051,autumn,fri,mountains,2019,drone,False
4280,winter,mon,grasslands,2019,drone,False
334,winter,sun,hills,2019,drone,True
3516,autumn,thu,grasslands,2019,robot-spy,False
1993,autumn,sat,mountains,2019,drone,False
3048,autumn,tue,forest,2019,drone,False
1997,winter,mon,hills,2019,drone,False
2000,autumn,thu,forest,2019,robot-spy,False
1564,spring,wed,forest,2019,drone,False
3972,autumn,tue,grasslands,2019,robot-spy,False
327,winter,fri,grasslands,2019,drone,True
4661,spring,thu,mountains,2019,drone,False
1674,summer,sat,hills,2019,drone,False
3615,winter,wed,mountains,2019,drone,False
1577,winter,sun,forest,2019,drone,False
2025,spring,wed,grasslands,2019,drone,False
3041,summer,tue,forest,2019,robot-spy,False
4655,summer,thu,grasslands,2019,drone,False
2437,summer,mon,mountains,2019,robot-spy,False
4208,autumn,thu,hills,2019,drone,False
1138,summer,mon,grasslands,2019,drone,False
4460,spring,thu,hills,2019,robot-spy,False
1135,autumn,sun,mountains,2019,drone,False
1670,autumn,wed,mountains,2019,robot-spy,False
4819,autumn,sun,grasslands,2019,robot-spy,False
852,spring,mon,forest,2019,drone,False
3606,autumn,sat,forest,2019,drone,False
2070,summer,wed,mountains,2019,robot-spy,False
